Tax_ID,VAT_Rate
8703601300,13%
8703601900,13%
8703602100,13%
8703602200,13%
8703602300,13%
8703602900,13%
8703603100,13%
8703603200,13%
8703603300,13%
8703603900,13%
8703604100,13%
8703604200,13%
8703604300,13%
8703604900,13%
8703605100,13%
8703605200,13%
8703605300,13%
8703605900,13%
8703606100,13%
8703606200,13%
8703606300,13%
8703606900,13%
8703607100,13%
8703607200,13%
8703607300,13%
8703607900,13%
8703701100,13%
8703701200,13%
8703701300,13%
8703701900,13%
8703702100,13%
8703702200,13%
8703702300,13%
8703702900,13%
8703703100,13%
8703703200,13%
8703703300,13%
8703703900,13%
8703704100,13%
8703704200,13%
8703704300,13%
8703704900,13%
8703705100,13%
8703705200,13%
8703705300,13%
8703705900,13%
8703706100,13%
8703706200,13%
8703706300,13%
8703706900,13%
8703707100,13%
8703707200,13%
8703707300,13%
8703707900,13%
8703801010,13%
8703801090,13%
8703809010,13%
8703809090,13%
8703900021,13%
8703900022,13%
8703900023,13%
8703900024,13%
8703900025,13%
8703900026,13%
8703900027,13%
8703900029,13%
8703900091,13%
8703900092,13%
8704103000,13%
8704109000,13%
8704210000,13%
8704223000,13%
8704224000,13%
8704230010,13%
8704230020,13%
8704230030,13%
8704230090,13%
8704310000,13%
8704323000,13%
00080000,No data found
8704324000,13%
8704410000,13%
8704421000,13%
8704422000,13%
8704430000,13%
8704510000,13%
8704521000,13%
8704522000,13%
8704600000,13%
8704900000,13%
8705102100,13%
8705102200,13%
8705102300,13%
8705109100,13%
8705109200,13%
8705109300,13%
8705200000,13%
8705301000,13%
8705309000,13%
8705400000,13%
8705901000,13%
8705902000,13%
8705903000,13%
8705904000,13%
8705905100,13%
8705905900,13%
8705906000,13%
8705907000,13%
8705908000,13%
8705909100,13%
8705909930,13%
8705909990,13%
8706001000,13%
8706002100,13%
8706002200,13%
8706003000,13%
8706004000,13%
8706009000,13%
8707100000,13%
8707901000,13%
8707909000,13%
8708100000,13%
8708210000,13%
8708221100,13%
8708221200,13%
8708229000,13%
8708293000,13%
8708295100,13%
8708295200,13%
8708295300,13%
8708295400,13%
8708295500,13%
8708295600,13%
8708295700,13%
8708295900,13%
8708299000,13%
8708301000,13%
8708302100,13%
8708302900,13%
8708309100,13%
8708309200,13%
8708309300,13%
8708309400,13%
8708309500,13%
8708309600,13%
8708309911,13%
8708309919,13%
8708309920,13%
8708309990,13%
8708401010,13%
8708401090,13%
8708402000,13%
8708403001,13%
8708403090,13%
8708404000,13%
8708405000,13%
8708406010,13%
8708406090,13%
8708409110,13%
8708409120,13%
8708409130,13%
8708409190,13%
8708409910,13%
8708409990,13%
8708507110,13%
8708507190,13%
8708507200,13%
8708507300,13%
8708507400,13%
8708507500,13%
8708507600,13%
8708507900,13%
8708508100,13%
8708508200,13%
8708508300,13%
8708508400,13%
8708508500,13%
8708508600,13%
8708508900,13%
8708701000,13%
8708702000,13%
8708703000,13%
8708704000,13%
8708705000,13%
8708706000,13%
8708709100,13%
8708709900,13%
8708801000,13%
8708809000,13%
8708911000,13%
8708912000,13%
8708919000,13%
8708920000,13%
8708931010,13%
8708931090,13%
8708932000,13%
8708933000,13%
8708934000,13%
8708935000,13%
8708936000,13%
8708939000,13%
8708941000,13%
8708942000,13%
8708943000,13%
8708944000,13%
8708945000,13%
8708946000,13%
8708949000,13%
8708950000,13%
8708991000,13%
8708992100,13%
8708992900,13%
8708993100,13%
8708993900,13%
8708994100,13%
8708994900,13%
8708995100,13%
8708995900,13%
8708996000,13%
8708999100,13%
8708999200,13%
8708999900,13%
8709111000,13%
8709119000,13%
8709191000,13%
8709199000,13%
8709900000,13%
8710001000,13%
8710009000,13%
8711100010,13%
8711100090,13%
8711201000,13%
8711202000,13%
8711203000,13%
8711204000,13%
8711205010,13%
8711205090,13%
8711301000,13%
8711302000,13%
00500000,No data found
1041666667,No data found
01250000,No data found
01500000,No data found
04000000,No data found
8711400000,13%
08000000,No data found
8711500000,13%
8711600000,13%
8711900010,13%
8711900020,13%
8711900030,13%
8711900090,13%
8712002000,13%
8712003000,13%
8712004100,13%
8712004900,13%
8712008100,13%
8712008900,13%
8712009000,13%
8713100000,0
8713900000,0
8714100010,13%
8714100090,13%
8714200000,13%
8714910000,13%
8714921000,13%
8714929000,13%
8714931000,13%
8714932000,13%
8714939000,13%
8714940000,13%
8714950000,13%
8714961000,13%
8714962000,13%
8714990000,13%
8715000000,13%
8716100000,13%
8716200000,13%
8716311000,13%
8716319000,13%
8716391000,13%
8716399000,13%
8716400000,13%
8716800000,13%
8716900000,13%
8801001000,13%
8801009010,13%
8801009090,13%
8806100010,13%
8806100090,13%
8806211010,13%
8806211090,13%
8806219000,13%
8806221011,13%
8806221019,13%
8806221090,13%
8806229010,13%
8806229090,13%
8802110000,13%
8802121000,13%
70000000,No data found
8802122000,13%
8802200000,13%
20000000,No data found
8802300000,13%
20001500,No data found
8802401000,13%
45000000,No data found
8802402000,13%
8802600010,13%
8802600090,13%
8804000000,13%
8805100000,13%
8805210000,13%
8805290000,13%
8806231011,13%
8806231019,13%
8806231090,13%
8806239010,13%
8806239090,13%
8806241011,13%
8806241019,13%
8806241090,13%
8806249010,13%
8806249090,13%
8806291011,13%
8806291019,13%
8806291090,13%
8806299010,13%
8806299090,13%
8806911010,13%
8806911090,13%
8806919000,13%
8806921011,13%
8806921019,13%
8806921090,13%
8806929010,13%
8806929090,13%
8806931011,13%
8806931019,13%
8806931090,13%
8806939010,13%
8806939090,13%
8806941011,13%
8806941019,13%
8806941090,13%
8806949010,13%
8806949090,13%
8806990010,13%
8806990090,13%
8807100000,13%
8807200000,13%
8807300000,13%
8807900010,13%
8807900090,13%
8901101010,13%
8901101090,13%
8901109000,13%
8901201100,13%
8901201200,13%
8901201300,13%
8901202100,13%
8901202200,13%
8901202300,13%
8901203100,13%
8901203200,13%
8901204100,13%
8901204200,13%
8901209000,13%
8901300000,13%
8901902100,13%
8901902200,13%
8901903100,13%
8901903200,13%
8901904110,13%
8901904190,13%
8901904200,13%
8901904300,13%
8901905000,13%
8901908000,13%
8901909000,13%
8902001000,13%
8902009000,13%
8903110000,13%
8903120000,13%
8903190000,13%
8903210000,13%
8903220010,13%
8903220090,13%
8903230010,13%
8903230090,13%
8903310000,13%
8903320010,13%
8903320090,13%
8903330010,13%
8903330090,13%
8903930000,13%
8903990010,13%
8903990090,13%
8904000000,13%
8905100010,13%
8905100090,13%
8905200000,13%
8905901000,13%
8905909000,13%
8906100000,13%
8906901000,13%
8906902000,13%
8906903000,13%
8907100000,13%
8907900000,13%
8908000000,13%
9001100001,13%
9001100002,13%
9001100090,13%
9001200000,13%
9001300000,13%
9001401000,13%
9001409100,13%
9001409900,13%
9001501000,13%
9001509100,13%
9001509900,13%
9001901000,13%
9001909070,13%
9001909090,13%
9002111000,13%
9002112000,13%
9002113110,13%
9002113190,13%
9002113900,13%
9002119010,13%
9002119090,13%
9002191000,13%
9002199000,13%
9002201010,13%
9006592900,13%
9002201090,13%
9002209010,13%
9002209090,13%
9002901000,13%
9002909010,13%
9002909090,13%
9003110000,13%
9003191000,13%
9003192010,13%
9003192090,13%
9003199000,13%
9003900000,13%
9004100000,13%
9004901000,13%
9004909000,13%
9005100000,13%
9005801000,13%
9005809000,13%
9005901000,13%
9005909000,13%
9006300000,13%
9006400000,13%
9006531000,13%
9006539000,13%
9006591000,13%
9006592100,13%
9006593000,13%
9006594100,13%
9006594900,13%
9006599030,13%
9006599090,13%
9006610001,13%
9006610090,13%
9006691000,13%
9006699000,13%
9006911000,13%
9006912000,13%
9006919100,13%
9006919200,13%
9006919900,13%
9006990000,13%
9007101000,13%
9007109000,13%
9007201000,13%
9007209000,13%
9007910000,13%
9007920010,13%
9007920090,13%
9008501000,13%
9008502000,13%
9008503100,13%
9008503900,13%
9008504000,13%
9008901000,13%
9008902000,13%
9008909000,13%
9010101000,13%
9010102000,13%
9010109100,13%
9010109900,13%
9010501000,13%
9010502100,13%
9010502200,13%
9010502900,13%
9010600000,13%
9010901000,13%
9010902000,13%
9010909000,13%
9011100000,13%
9011200000,13%
9011800000,13%
9011900000,13%
9012100000,13%
9012900000,13%
9013100010,13%
9013100090,13%
9013200020,13%
9013200030,13%
9013200040,13%
9013200050,13%
9013200060,13%
9013200070,13%
9013200080,13%
9013200093,13%
9013200099,13%
9013801000,13%
9013802000,13%
9013809010,13%
9013809090,13%
9013901010,13%
9013901090,13%
9013909000,13%
9014100000,13%
9014201010,13%
9014201090,13%
9014209011,13%
9014209012,13%
9014209013,13%
9014209014,13%
9014209015,13%
9014209016,13%
9014209017,13%
9014209018,13%
9014209090,13%
9014800010,13%
9014800020,13%
9014800090,13%
9014901000,13%
9014909000,13%
9015101000,13%
9015109000,13%
9015200000,13%
9015300000,13%
9015400000,13%
9015800030,13%
9015800090,13%
9015900010,13%
9015900090,13%
9016001000,13%
9016009000,13%
9017100000,13%
9017200000,13%
9017300000,13%
9017800000,13%
9017900000,13%
9018110000,13%
9018121000,13%
9018129110,13%
9018129190,13%
9018129900,13%
9018131000,13%
9018139000,13%
9018140000,13%
9018193010,13%
9018193090,13%
9018194100,13%
9018194900,13%
9018199000,13%
9018200000,13%
9018310000,13%
9018321000,13%
9018322000,13%
9018390000,13%
9018410000,13%
9018491000,13%
9018499000,13%
9018500000,13%
9018901000,13%
9018902010,13%
9018902020,13%
9018902090,13%
9018903010,13%
9018903090,13%
9018904000,13%
9018905000,13%
9018906000,13%
9018907010,13%
9018907090,13%
9018908000,13%
9018909100,0
9018909911,13%
9018909912,13%
9018909913,13%
9018909914,13%
9018909919,13%
9018909991,13%
9018909999,13%
9019101000,13%
9019109000,13%
9019201010,13%
9019201090,13%
9019202011,13%
9019202019,13%
9019202091,13%
9019202099,13%
9019209000,13%
9020000000,13%
9021100010,13%
9021100020,13%
9021100030,13%
9021100040,13%
9021100050,13%
9021100090,13%
9021210000,13%
9021290010,13%
9021290020,13%
9021290030,13%
9021290040,13%
9021290090,13%
9021310000,13%
9021390010,13%
9021390090,13%
9021400000,13%
9021500000,13%
9021901100,13%
9021901900,13%
9021909000,13%
9022120000,13%
9022130000,13%
9022140010,13%
9022140090,13%
9022191000,13%
9022192000,13%
9022199010,13%
9022199020,13%
9022199090,13%
9022211000,13%
9022219000,13%
9022291000,13%
9022299010,13%
9022299090,13%
9022300000,13%
9022901000,13%
9022909020,13%
9022909030,13%
9022909040,13%
9022909050,13%
9022909060,13%
9022909070,13%
9022909080,13%
9022909090,13%
9023001000,13%
9023009000,13%
9024101000,13%
9024102000,13%
9024109000,13%
9024800000,13%
9024900000,13%
9025110010,13%
9025110090,13%
9025191010,13%
9025191020,13%
9025191090,13%
9025199020,13%
9025199090,13%
9025800010,13%
9025800090,13%
9025900000,13%
9026100000,13%
9026201040,13%
9026201090,13%
9026209010,13%
9026209020,13%
9026209090,13%
9026801000,13%
9026809000,13%
9026900010,13%
9026900090,13%
9027100010,13%
9027100090,13%
9027201100,13%
9027201200,13%
9027201900,13%
9027202000,13%
9027300010,13%
9027300020,13%
9027300030,13%
9027300090,13%
9027501000,13%
9027509010,13%
9027509090,13%
9027811000,13%
9027812000,13%
9027819010,13%
9027819020,13%
9027819090,13%
9027891000,13%
9027899010,13%
9027899090,13%
9027900000,13%
9028101000,13%
9028109000,13%
9028201000,13%
9028209000,13%
9028301100,13%
9028301200,13%
9028301300,13%
9028301400,13%
9028301900,13%
9028309000,13%
9028901000,13%
9028909000,13%
9029101000,13%
9029102000,13%
9029109000,13%
9029201000,13%
9029209000,13%
9029900000,13%
9030100000,13%
9030201000,13%
9030209000,13%
9030311000,13%
9030319000,13%
9030320000,13%
9030331000,13%
9030332000,13%
9030339000,13%
9030390000,13%
9030401000,13%
9030409000,13%
9030820000,13%
9030841000,13%
9030849000,13%
9030891000,13%
9030899010,13%
9030899090,13%
9030900010,13%
9030900090,13%
9031100010,13%
9031100090,13%
9031200010,13%
9031200020,13%
9031200030,13%
9031200040,13%
9031200090,13%
9031410000,13%
9031491000,13%
9031492000,13%
9031499000,13%
9031801000,13%
9031802000,13%
9031803100,13%
9031803200,13%
9031803300,13%
9031803900,13%
9031809010,13%
9031809020,13%
9031809081,13%
9031809082,13%
9031809090,13%
9031900020,13%
9031900030,13%
9031900090,13%
9032100000,13%
9032200000,13%
9032810000,13%
9032891100,13%
9032891200,13%
9032891900,13%
9032899010,13%
9032899020,13%
9032899030,13%
9032899040,13%
9032899050,13%
9032899060,13%
9032899070,13%
9032899091,13%
9032899092,13%
9032899093,13%
9032900001,13%
9032900010,13%
9032900090,13%
9033000010,13%
9033000090,13%
9101110000,Error: Rate extraction failed
9101191000,Error: Rate extraction failed
9101199000,Error: Rate extraction failed
9101210010,Error: Rate extraction failed
9101210090,Error: Rate extraction failed
9101290010,Error: Rate extraction failed
9101290090,Error: Rate extraction failed
9101910000,13%
9101990000,13%
9102110000,Error: Rate extraction failed
9102120000,Error: Rate extraction failed
9102190000,Error: Rate extraction failed
9102210010,Error: Rate extraction failed
9102210090,Error: Rate extraction failed
9102290010,Error: Rate extraction failed
9102290090,Error: Rate extraction failed
9102910000,13%
9102990000,13%
9103100000,13%
9103900000,13%
9104000000,13%
9105110000,13%
9105190000,13%
9105210000,13%
9105290000,13%
9105911000,13%
9105919000,13%
9105990000,13%
9106100000,13%
9106900000,13%
9107000000,13%
9108110000,13%
9108120000,13%
9108190000,13%
9108200000,13%
9108901000,13%
9108909000,13%
9109100000,13%
9109900000,13%
9110110000,13%
9110120000,13%
9110190000,13%
9110901000,13%
9110909000,13%
9111100010,13%
9111100090,13%
9111200000,13%
9111800000,13%
9111900000,13%
9112200000,13%
9112900000,13%
9113100010,13%
9113100090,13%
9113200000,13%
9113900010,13%
9113900090,13%
9114300000,13%
9114400000,13%
9114901000,13%
9114902000,13%
9114909000,13%
9201100000,13%
9201200001,13%
9201200090,13%
9201900000,13%
9202100011,13%
9202100019,13%
9202100091,13%
9202100099,13%
9202900010,13%
9202900090,13%
9205100001,13%
9205100090,13%
9205901000,13%
9205902000,13%
9205903000,13%
9205909001,13%
9205909091,13%
9205909099,13%
9206000010,13%
9206000090,13%
9207100000,13%
9207900010,13%
9207900090,13%
9208100000,13%
9208900000,13%
9209300000,13%
9209910010,13%
9209910090,13%
9209920010,13%
9209920090,13%
9209940010,13%
9209940090,13%
9209991000,13%
9209992000,13%
9209999010,13%
9209999090,13%
9301101000,13%
9301109000,13%
9301200000,13%
9301900000,13%
9307001010,13%
9307001090,13%
9307009010,13%
9307009090,13%
9302000000,13%
00930393,No data found
9303100000,13%
9303200000,13%
9303300000,13%
9303900010,13%
9303900090,13%
9304000000,13%
00930700,No data found
9305100000,13%
9305200000,13%
9305910000,13%
9305990000,13%
9306210000,13%
9306290000,13%
9306308000,13%
9306309000,13%
9306900010,13%
9306900020,13%
9306900030,13%
9306900040,13%
9306900050,13%
9306900090,13%
9401100000,13%
9401201000,13%
9401209000,13%
9401310010,13%
9401310090,13%
9401390000,13%
9401411010,13%
9401411090,13%
9401419010,13%
9401419090,13%
9401491000,13%
9401499000,13%
9401520010,13%
9401520090,13%
9401530010,13%
9401530090,13%
9401590000,13%
9401611010,13%
9401611090,13%
9401619010,13%
9401619090,13%
9401690010,13%
9401690090,13%
9401711000,13%
9401719000,13%
9401790000,13%
9401801000,13%
9401809010,13%
9401809091,13%
9401809099,13%
9401910010,13%
9401910090,13%
9401991000,13%
9401999000,13%
9402101000,13%
9402109000,13%
9402900000,13%
9403100000,13%
9403200000,13%
9403300010,13%
9403300090,13%
9403400010,13%
9403400090,13%
9403501010,13%
9403501090,13%
9403509100,13%
9403509910,13%
9403509990,13%
9403601010,13%
9403601090,13%
9403609100,13%
9403609910,13%
9403609990,13%
9403700000,13%
9403820010,13%
9403820090,13%
9403830010,13%
9403830090,13%
9403891000,13%
9403892000,13%
9403899000,13%
9403910010,13%
9403910090,13%
9403990000,13%
9404402090,13%
9404403000,13%
9404404000,13%
9404409000,13%
9404901010,13%
9404901090,13%
9404902010,13%
9404902090,13%
9404903000,13%
9404904000,13%
9404909000,13%
9405110000,13%
9405190000,13%
9405210010,13%
9405210090,13%
9405290010,13%
9405290090,13%
9405310000,13%
9405390000,13%
9405410000,13%
9405421000,13%
9405429000,13%
9405491000,13%
9405499000,13%
9405500000,13%
9405610000,13%
9405690000,13%
9405910000,13%
9405920000,13%
9405990000,13%
9406100000,13%
9406200000,13%
9406900010,13%
9406900020,13%
9406900090,13%
9503001000,13%
9503002100,13%
9503002900,13%
9503006000,13%
9503008310,13%
9503008390,13%
9503008900,13%
9503009000,13%
9504200010,13%
9504200090,13%
9504301000,13%
9504309000,13%
9504400000,13%
9504502000,13%
9504503000,13%
9504508000,13%
9504901000,13%
9504902100,13%
9504902200,13%
9504902300,13%
9504902900,13%
9504903000,13%
9504904000,13%
9504909000,13%
9505100010,13%
9505100090,13%
9505900000,13%
9506110000,13%
9506120000,13%
9506190000,13%
9506210000,13%
9506290000,13%
9506310000,13%
9506320000,13%
9506390000,13%
9506401000,13%
9506409000,13%
9506510000,13%
9506590000,13%
9506610000,13%
9506621000,13%
9506629000,13%
9506690000,13%
9506701000,13%
9506702000,13%
9506911100,13%
9506911900,13%
9506919000,13%
9506991000,13%
9506999000,13%
9507100010,13%
9507100090,13%
9507200000,13%
9507300000,13%
9507900000,13%
9508100010,13%
9508100090,13%
9508210000,13%
9508220000,13%
9508230000,13%
9508240000,13%
9508250000,13%
9508260000,13%
9508290000,13%
9508300000,13%
9508400000,13%
9601100010,13%
9601100090,13%
9601900010,13%
9601900020,13%
9601900090,13%
9602001000,13%
9602009000,13%
9603100000,13%
9603210000,13%
9603290010,13%
9603290090,13%
9603301010,13%
9603301090,13%
9603302010,13%
9603302090,13%
9603309010,13%
9603309090,13%
9603401100,13%
9603401900,13%
9603402000,13%
9603501100,13%
9603501900,13%
9603509110,13%
9603509190,13%
9603509910,13%
9603509990,13%
9603901010,13%
9603901090,13%
9603909010,13%
9603909020,13%
9603909090,13%
9604000000,13%
9605000000,13%
9606100000,13%
9606210000,13%
9606220000,13%
9606290010,13%
9606290090,13%
9606300000,13%
9607110000,13%
9607190000,13%
9607200000,13%
9608100000,13%
9608200000,13%
9608301000,13%
9608302000,13%
9608309000,13%
9608400000,13%
9608500000,13%
9608600000,13%
9608910000,13%
9608991000,13%
9609101000,13%
9609102000,13%
9609200000,13%
9609900000,13%
9608992000,13%
9608999000,13%
9610000000,13%
9611000010,13%
9611000090,13%
9612100000,13%
9612200000,13%
9613100000,13%
9613200000,13%
9613800000,13%
9613900000,13%
9614001010,13%
9614001020,13%
9614001090,13%
9614009010,13%
9614009090,13%
9615110000,13%
9615190010,13%
9615190090,13%
9615900000,13%
9616100000,13%
9616200000,13%
9617001100,13%
9617001900,13%
9617009000,13%
9618000010,13%
9618000090,13%
00961900,No data found
9619001100,13%
9619001900,13%
9619002000,13%
9619009000,13%
9620001000,13%
9620009000,13%
9701210000,13%
9701220010,13%
9701220020,13%
9701220090,13%
9701290010,13%
9701290020,13%
9701290090,13%
9701911100,13%
9701911900,13%
9701912000,13%
9701920010,13%
9701920020,13%
9701920090,13%
9701990010,13%
9701990020,13%
9701990090,13%
9702100000,13%
9702900000,13%
9703100010,13%
9703100090,13%
9703900010,13%
9703900090,13%
9704001000,13%
9704009000,13%
9705100010,13%
9705100020,13%
9705100090,13%
9705210010,13%
9705210090,13%
9705220010,13%
9705220020,13%
9705220090,13%
9705290010,13%
9705290020,13%
9705290090,13%
9705310000,13%
9705390000,13%
9706100010,13%
9706100090,13%
9706900010,13%
9706900090,13%
