Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6303.19.00,,,Of other textile materials,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 5
,,,,,1/2025 5
,10K,No., Of cotton,,
,19C,No., Other,,
,,,Other:,,
6303.91,,,Of cotton:,,
6303.91.01,00A,No.,Curtains,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6303.91.09,00B,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6303.92,,,Of synthetic fibres:,,
6303.92.01,00F,No.,Curtains,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6303.92.09,00G,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6303.99,,,Of other textile materials:,,
6303.99.01,00H,No.,Curtains,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6303.99.09,00J,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
63.04,,,"Other furnishing articles, excluding those of heading 94.04:",,
,,,Bedspreads:,,
6304.11.00,00D,No.,Knitted or crocheted,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6304.19.00,00L,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Other furnishing articles, excluding those of, etc.‚continued",,
6304.20.00,00C,.,Bed nets specified in Subheading Note 1 to this Chapter,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
6304.91.00,19D,.,Knitted or crocheted,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6304.92.00,,,"Not knitted or crocheted, of cotton",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,02D,No., Bedding underlays,,
,09A,No., Other,,
6304.93.00,,,"Not knitted or crocheted, of synthetic fibres",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01L,No., Bedding underlays,,
,09F,No., Other,,
6304.99.00,,,"Not knitted or crocheted, of other textile materials",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,, Bedding underlays:,,
,02F,No.,Wool,,
,09C,No.,Other,,
,19L,No., Other,,
63.05,,,"Sacks and bags, of a kind used for the packing of goods:",,
6305.1,,,Of jute or of other textile bast fibres of heading 53.03:,,
6305.10.01,00D,No.,Wool packs,Free,Free
6305.10.09,00E,No.,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
6305.2,,,Of cotton:,,
6305.20.01,00H,No.,Wool packs,Free,Free
6305.20.09,00J,No.,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,Of man-made textile materials:,,
6305.32,,,Flexible intermediate bulk containers:,,
6305.32.10,00K,No.,Wool packs,Free,Free
6305.32.90,00C,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Sacks and bags, of a kind used for the packing of goods‚continued",,
,,,Of man-made textile materials‚continued,,
6305.33,,,"Other, of polyethylene or polypropylene strip or the like:",,
6305.33.10,00D,No.,Wool packs,Free,Free
6305.33.90,00H,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6305.39,,,Other:,,
6305.39.10,00A,No.,Wool packs,Free,Free
6305.39.90,00E,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
6305.9,,,Of other textile materials:,,
6305.90.01,00C,No.,Wool packs,Free,Free
6305.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,01B,No., Hemp or Phormium tenax,,
,09H,No., Other,,
63.06,,,"Tarpaulins, awnings and sunblinds; tents (including temporary",,
,,,"canopies and similar articles); sails for boats, sailboards or landcraft;",,
,,,camping goods:,,
,,,"Tarpaulins, awnings and sunblinds:",,
6306.12.00,00E,.,Of synthetic fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6306.19.00,,,Of other textile materials,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10D,., Of cotton,,
,19H,., Other,,
,,,Tents (including temporary canopies and similar articles):,,
6306.22.00,00J,.,Of synthetic fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6306.29.00,,,Of other textile materials,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10H,., Of cotton,,
,19A,., Other,,
6306.30.00,,,Sails,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10L,.,Of synthetic fibres,,
,19D,.,Of other textile materials,,
6306.40.00,,,Pneumatic mattresses,Free,Free
,10D,.,Of cotton,,
,19H,.,Of other textile materials,,
6306.9,,,Other:,,
6306.90.10,,,Pneumatic pillows and cushions,Free,Free
,10H,., Of cotton,,
,19A,., Of other textile materials,,
,,,"Tarpaulins, awnings and sunblinds; tents (including, etc.‚continued",,
,,,Other‚continued,,
6306.90.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10A,., Of cotton,,
,19E,., Of other textile materials,,
63.07,,,"Other made up articles, including dress patterns:",,
6307.10.00,00D,.,"Floor-cloths, dish-cloths, dusters and similar cleaning cloths",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6307.20.00,00H,.,Life-jackets and life-belts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6307.9,,,Other:,,
,,,"Flags, pennants and banners:",,
6307.90.01,00K,.,National flags,Free,Free
6307.90.09,00L,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6307.90.19,00F,.,Cheese cloths and caps; wrist supporting straps; double combined or,,
,,,joined embroideries in the piece; loops and bands for umbrellas;,,
,,,weather seal,Free,Free
6307.90.21,00L,.,Knee supports and ankle supports,Free,Free
6307.90.28,10B,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,II.- SETS,,
63.08,,,,,
6308.00.00,00J,.,"Sets consisting of woven fabric and yarn, whether or not with",,
,,,"accessories, for making up into rugs, tapestries, embroidered table",,
,,,"cloths or serviettes, or similar textile articles, put up in packings for",,
,,,retail sale,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,III.- WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,,
63.09,,,,,
6309,,,Worn clothing and other worn articles:,,
6309.00.01,00C,kg,Clothing per kg,$1.87 ,Free
,,,,,*See Below
,,,,,RCEP $1.5/kg
,,,,,1/2025 $1.4/kg
6309.00.11,00J,kg,Footwear per kg,$1.87 ,Free
,,,,,*See Below
,,,,,RCEP $1.3/kg
,,,,,1/2025 $1.1/kg
6309.00.19,00K,kg,Other,Free,Free
63.1,,,"Used or new rags, scrap twine, cordage, rope and cables and worn out",,
,,,"articles of twine, cordage, rope or cables, of textile materials:",,
6310.10.00,00D,kg,Sorted,Free,Free
6310.90.00,00C,kg,Other,Free,Free
