Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,10L,.,Colour,,
,15A,.,Black and white or other monochrome,,
,19D,.,Other,,
85.3,,,"Electrical signalling, safety or traffic control equipment for railways,",,
,,,"tramways, roads, inland waterways, parking facilities, port",,
,,,installations or airfields (other than those of heading 86.08):,,
8530.10.00,00B,.,Equipment for railways or tramways,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8530.80.00,00H,.,Other equipment,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8530.90.00,00A,.,Parts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
85.31,,,"Electric sound or visual signalling apparatus (for example, bells,",,
,,,"sirens, indicator panels, burglar or fire alarms), other than those of",,
,,,heading 85.12 or 85.30:,,
8531.10.00,,,Burglar or fire alarms and similar apparatus,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01J,.,Fire alarm systems,,
,09D,.,Other,,
8531.20.00,,, Indicator panels incorporating liquid crystal devices (LCD) or,,
,,,light-emitting diodes (LED),Free,Free
,10A,No.,Security alarm control panels,,
,90K,.,Other,,
8531.8,,,Other apparatus:,,
8531.80.10,,,Flat panel display devices (including Liquid Crystal Display,,
,,,"(LCD), electro luminescence, plasma, vacuum fluorescence or other",,
,,,technologies),Free,Free
,10J,No.,Security alarm control units,,
,15K,No.,"Alarm sirens, internal",,
,19B,No.,"Alarm sirens, external",,
,29K,.,Other,,
8531.80.20,,,"Other apparatus, excluding doorbells, chimes, buzzers or similar",Free,Free
,10D,No.,Security alarm control units,,
,15E,No.,"Alarm sirens, internal",,
,19H,No.,"Alarm sirens, external",,
,29E,.,Other,,
,,,"Electric sound or visual signalling apparatus (for, etc.continued",,
,,,Other apparatuscontinued,,
8531.80.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10B,No.,Security alarm control units,,
,15C,No.,"Alarm sirens, internal",,
,19F,No.,"Alarm sirens, external",,
,29C,.,Other,,
8531.9,,,Parts:,,
,,,Of indicator panels:,,
8531.90.10,,,Parts of the apparatus of Tariff item 8531.20.00,Free,Free
,10B,.,Security alarm control panels,,
,19F,.,Other,,
8531.90.20,,,Parts of flat panel display devices (including Liquid Crystal,,
,,,"Display (LCD), electro luminescence, plasma, vacuum fluorescence",,
,,,or other technologies),Free,Free
,10H,.,Security alarm control panels,,
,19A,.,Other,,
8531.90.30,,,Printed circuit assemblies,Free,Free
,10C,.,Security alarm control panels,,
,19G,.,Other,,
8531.90.50,,,Other,Free,Free
,10D,.,Security alarm control panels,,
,19H,.,Other,,
,,,Other:,,
8531.90.60,,,Printed circuit assemblies,Free,Free
,10K,No.,Dual technology sensors,,
,15L,No.,Passive infrared sensors,,
,19C,.,Of security alarm control panels,,
,21E,.,Of alarm sirens,,
,29L,.,Other,,
8531.90.90,,,Other,Free,Free
,10F,No.,Dual technology sensors,,
,15G,No.,Passive infrared sensors,,
,19K,.,Of security alarm control panels,,
,21A,.,Of alarm sirens,,
,29G,.,Other,,
85.32,,,"Electrical capacitors, fixed, variable or adjustable (pre-set):",,
8532.10.00,00J,.,Fixed capacitors designed for use in 50/60 Hz circuits and having a,,
,,,reactive power handling capacity of not less than 0.5 kvar (power,,
,,,capacitors),Free,Free
,,,Other fixed capacitors:,,
8532.21.00,00G,.,Tantalum,Free,Free
8532.22.00,00A,.,Aluminium electrolytic,Free,Free
8532.23.00,00F,.,"Ceramic dielectric, single layer",Free,Free
8532.24.00,00L,.,"Ceramic dielectric, multilayer",Free,Free
8532.25.00,00E,.,Dielectric of paper or plastics,Free,Free
8532.29.00,00C,.,Other,Free,Free
8532.30.00,00F,.,Variable or adjustable (pre-set) capacitors,Free,Free
8532.90.00,00H,.,Parts,Free,Free
85.33,,,"Electrical resistors (including rheostats and potentiometers), other",,
,,,than heating resistors:,,
8533.10.00,00G,No.,"Fixed carbon resistors, composition or film types",Free,Free
,,,Other fixed resistors:,,
8533.21.00,00E,No.,For a power handling capacity not exceeding 20 W,Free,Free
8533.29.00,00A,No.,Other,Free,Free
,,,"Wirewound variable resistors, including rheostats and potentiometers:",,
8533.31,,,For a power handling capacity not exceeding 20 W:,,
8533.31.01,00E,No.,Rheostats and potentiometers,Free,Free
8533.31.09,00F,No.,Other,Free,Free
,,,"Electrical resistors (including rheostats and, etc.continued",,
,,,"Wirewound variable resistors, including rheostats, etc.continued",,
8533.39,,,Other:,,
8533.39.01,00A,No.,"Rheostats and potentiometers, for a power handling capacity less",,
,,,than 25 W,Free,Free
8533.39.09,00B,No.,Other,Free,Free
8533.4,,,"Other variable resistors, including rheostats and potentiometers:",,
8533.40.01,00D,No.,Rheostats and potentiometers,Free,Free
8533.40.09,00E,No.,Other,Free,Free
8533.9,,,Parts:,,
8533.90.01,00B,.,"Of rheostats and potentiometers, other than of wirewound types, 25 W",,
,,,and above,Free,Free
8533.90.09,00C,.,Other,Free,Free
85.34,,,,,
8534.00.00,,,Printed circuits,Free,Free
,01K,No.,For use with television-broadcast receivers or radio-broadcast receivers,,
,09E,No.,Other,,
85.35,,,"Electrical apparatus for switching or protecting electrical circuits, or",,
,,,"for making connections to or in electrical circuits (for example,",,
,,,"switches, fuses, lightning arresters, voltage limiters, surge suppressors,",,
,,,"plugs and other connectors, junction boxes), for a voltage exceeding",,
,,,"1,000 volts:",,
8535.10.00,,,Fuses,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01A,No.,Of plastics,,
,09G,No.,Ceramic,,
,19D,No.,Other,,
,,,Automatic circuit breakers:,,
8535.21.00,00A,No.,For a voltage of less than 72.5 kV,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8535.29.00,00H,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
8535.30.00,,,Isolating switches and make-and-break switches,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Switches having a rated current carrying capacity:,,
,01J,No.,Not exceeding 35 amperes,,
,09D,No.,Exceeding 35 amperes but not exceeding 100 amperes,,
,19A,No.,Exceeding 100 amperes,,
8535.40.00,00D,No.,"Lightning arresters, voltage limiters and surge suppressors",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8535.9,,,Other:,,
,,,Other apparatus for making and breaking electrical circuits:,,
8535.90.01,00J,.,Starters for electric motors,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8535.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01H,No.,Fuse switchgear,,
,09C,No.,Relays and contactors,,
,19L,.,Other,,
,,,"Electrical apparatus for switching or protecting, etc.continued",,
,,,Othercontinued,,
,,,Apparatus for making connections to or in electrical circuits:,,
8535.90.11,00D,.,Sockets and plugs therefor; wire and cable connectors and the like,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8535.90.19,00E,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8535.90.29,00L,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
85.36,,,"Electrical apparatus for switching or protecting electrical circuits, or",,
,,,"for making connections to or in electrical circuits (for example, switches,",,
,,,"relays, fuses, surge suppressors, plugs, sockets, lamp-holders and other",,
,,,"connectors, junction boxes), for a voltage not exceeding 1,000 volts;",,
,,,"connectors for optical fibres, optical fibre bundles or cables:",,
8536.1,,,Fuses:,,
8536.10.01,,,Having a rated capacity not exceeding 800 amperes for use in circuits,,
,,,not exceeding 660 volts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01F,No.,Of plastics,,
,09A,No.,Ceramic,,
,19J,No.,Other,,
8536.10.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01G,No.,Of plastics,,
,09B,No.,Ceramic,,
,19K,No.,Other,,
8536.20.00,00E,No.,Automatic circuit breakers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8536.30.90,00H,No.,Other apparatus for protecting electrical circuits,Free,Free
,,,Relays:,,
8536.41.00,,,For a voltage not exceeding 60 V,5,Free
,,,,,*See Below
,,,,,CA Free
,01E,No.,Contactors,,
,09L,No.,Other,,
8536.49.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01A,No.,Contactors,,
,09G,No.,Other,,
,,,"Electrical apparatus for switching or protecting, etc.continued",,
8536.5,,,Other switches:,,
8536.50.10,,,Electronic AC switches consisting of optically coupled input and,,
,,,output circuits (insulated thyristor AC switches),Free,Free
,,,Switches for pressures exceeding 25 volts having a rated current,,
,,,carrying capacity:,,
,10J,No.,Not exceeding 35 amperes,,
,15K,No.,Exceeding 35 amperes but not exceeding 100 amperes,,
,17F,No.,Exceeding 100 amperes,,
,,,Switches for pressures not exceeding 25 volts having a rated current,,
,,,carrying capacity:,,
,23L,No.,Not exceeding 35 amperes,,
,39G,No.,Exceeding 35 amperes,,
8536.50.20,,,"Electronic switches, including temperature protected electronic",,
,,,"switches, consisting of a transistor and a logic chip (chip-on-chip",,
,,,"technology) for a voltage not exceeding 1,000 volts",Free,Free
,,,Switches for pressures exceeding 25 volts having a rated current,,
,,,carrying capacity:,,
,10D,No.,Not exceeding 35 amperes,,
,15E,No.,Exceeding 35 amperes but not exceeding 100 amperes,,
,17A,No.,Exceeding 100 amperes,,
,,,Switches for pressures not exceeding 25 volts having a rated current,,
,,,carrying capacity:,,
,23F,No.,Not exceeding 35 amperes,,
,39B,No.,Exceeding 35 amperes,,
8536.50.30,,,Electromechanical snap-action switches for a current not,,
,,,exceeding 11 amperes,Free,Free
,,,Switches for pressures exceeding 25 volts having a rated current,,
,,,carrying capacity:,,
,10K,No.,Not exceeding 35 amperes,,
,15L,No.,Exceeding 35 amperes but not exceeding 100 amperes,,
,17G,No.,Exceeding 100 amperes,,
,,,Switches for pressures not exceeding 25 volts having a rated current,,
,,,carrying capacity:,,
,23A,No.,Not exceeding 35 amperes,,
,39H,No.,Exceeding 35 amperes,,
8536.50.90,,,Other,Free,Free
,,,Switches for pressures exceeding 25 volts having a rated current,,
,,,carrying capacity:,,
,10B,No.,Not exceeding 35 amperes,,
,15C,No.,Exceeding 35 amperes but not exceeding 100 amperes,,
,17K,No.,Exceeding 100 amperes,,
,,,Switches for pressures not exceeding 25 volts having a rated current,,
,,,carrying capacity:,,
,23D,No.,Not exceeding 35 amperes,,
,39L,No.,Exceeding 35 amperes,,
,,,"Lamp-holders, plugs and sockets:",,
8536.61,,,Lamp-holders:,,
8536.61.01,00L,.,For use on motor vehicles,Free,Free
8536.61.09,00A,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
8536.69.10,00F,.,Plugs and sockets for co-axial cables or printed circuits,Free,Free
8536.69.90,00K,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8536.7,,,"Connectors for optical fibres, optical fibre bundles or cables:",,
8536.70.01,00K,.,Of plastic,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Electrical apparatus for switching or protecting, etc.continued",,
,,,"Connectors for optical fibres, optical fibre bundles or cablescontinued",,
8536.70.09,,,Of copper,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10H,kg,"Cast, moulded, stamped or forged, but not further worked",,
,19A,kg,Other,,
8536.70.15,00L,.,Other,Free,Free
8536.9,,,Other apparatus:,,
8536.90.10,,,Connection or contact elements for wires or cables,Free,Free
,10C,No.,Wire and cable connectors and the like,,
,49J,.,Other,,
8536.90.20,00A,.,Wafer probers,Free,Free
8536.90.30,,,"Other apparatus, excluding battery clamps of a kind used for motor",,
,,,"vehicles of headings 87.02, 87.03, 87.04, or 87.11",Free,Free
,,,Fuse switchgear:,,
,10D,No.,For pressures exceeding 660 volts,,
,17A,No.,Other,,
,49K,.,Other,,
8536.90.90,,,Other apparatus,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10G,No.,Wire and cable connectors and the like,,
,,,Fuse switchgear:,,
,15H,No.,For pressures exceeding 660 volts,,
,17D,No.,Other,,
,49B,.,Other,,
85.37,,,"Boards, panels, consoles, desks, cabinets and other bases, equipped",,
,,,"with two or more apparatus of heading 85.35 or 85.36, for electric",,
,,,"control or the distribution of electricity, including those incorporating",,
,,,"instruments or apparatus of Chapter 90, and numerical control",,
,,,"apparatus, other than switching apparatus of heading 85.17:",,
8537.10.00,,,"For a voltage not exceeding 1,000 V",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01H,.,Switchboards,,
,09C,.,Other,,
8537.20.00,,,"For a voltage exceeding 1,000 V",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01A,.,Switchboards,,
,09G,.,Other,,
85.38,,,Parts suitable for use solely or principally with the apparatus of,,
,,,"heading 85.35, 85.36 or 85.37:",,
8538.10.90,00G,.,"Boards, panels, consoles, desks, cabinets and other bases for the",,
,,,"goods of heading 85.37, not equipped with their apparatus",Free,Free
8538.9,,,Other:,,
,,,Of apparatus for making and breaking electrical circuits:,,
8538.90.01,00C,.,Of starters for electric motors,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Other:,,
8538.90.05,00J,.,Printed circuit assemblies,Free,Free
,,,"Parts suitable for use solely or principally with, etc.continued",,
,,,Othercontinued,,
,,,Of apparatus for making and breaking electrical circuitscontinued,,
,,,Othercontinued,,
8538.90.07,00A,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of apparatus for protecting electrical circuits:,,
,,,Of fuses:,,
8538.90.11,00J,.,Having a rated capacity not exceeding 800 amperes for use in,,
,,,circuits not exceeding 660 volts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8538.90.19,00K,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8538.90.29,00E,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
,,,Of lamp-holders:,,
8538.90.31,00K,.,For use on motor vehicles,Free,Free
8538.90.39,00L,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8538.90.41,00E,.,Of sockets and plugs therefor; of wire and cable connectors and the,,
,,,like,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Other:,,
8538.90.51,00L,.,Printed circuit assemblies,Free,Free
8538.90.59,00A,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
85.39,,,"Electric filament or discharging lamps, including sealed beam lamp",,
,,,units and ultra-violet or infra-red lamps; arc-lamps; light-emitting,,
,,,diode (LED) light sources:,,
8539.1,,,Sealed beam lamp units:,,
8539.10.01,00B,No.,For mounting in vehicles,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8539.10.09,00C,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Other filament lamps, excluding ultra-violet or infra-red lamps:",,
8539.21.00,00D,No.,Tungsten halogen,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Electric filament or discharge lamps, including sealed, etc.continued",,
,,,"Other filament lamps, excluding ultra-violet or infra-red lampscontinued",,
8539.22.00,,,"Other, of a power not exceeding 200 W and for a voltage exceeding",,
,,,100 V,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,No.,"Pear or similar shaped GLS lamps, 60 mm to 68 mm in diameter,",,
,,,"220/260 V, 25/150 W",,
,11D,No.,"Candle shaped or fancy round GLS lamps, 32 mm to 48 mm in",,
,,,"diameter, 220/260 V, 15/60 W",,
,19K,No.,Other,,
8539.29.00,00L,No.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Discharge lamps, other than ultra-violet lamps:",,
8539.31.00,00H,No.,"Fluorescent, hot cathode",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8539.32.00,,,Mercury or sodium vapour lamps; metal halide lamps,Free,Free
,01L,No.,Mercury vapour,,
,05C,No.,Sodium vapour,,
,09F,No.,Other,,
8539.39.00,,,Other,Free,Free
,01B,No.,Neon and similar gas discharge tubes,,
,29B,No.,Other,,
,,,Ultra-violet or infra-red lamps; arc-lamps:,,
8539.41.00,00A,No.,Arc-lamps,Free,Free
8539.49,,,Other:,,
8539.49.10,00C,No.,Filament,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
8539.49.90,00G,No.,Other,Free,Free
,,,Light-emitting diode (LED) light sources:,,
8539.51.00,00E,.,Light-emitting diode (LED) modules,Free,Free
8539.52.00,00K,.,Light-emitting diode (LED) lamps,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
